Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
141,2009,Wallace Wright (FA),2,3,21,10.5,14,0,0,0,0,0,0,14,2.1,0.2,0.0%
159,2008,Wallace Wright (FA),0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
141,2007,Wallace Wright (FA),1,0,11,11.0,11,0,0,0,0,0,0,6,1.1,0.2,0.0%
178,2006,Wallace Wright (FA),0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
