Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
40,2010,Shane Andrus (FA),2,4,50.0,38,0,0,0,0,0,3,3,2,3.0,1.5,0.0%
37,2009,Shane Andrus (FA),0,1,0.0,0,0,0,0,0,0,10,10,5,10.0,2.0,0.0%
