Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
144,2005,Reggie Newhouse (FA),4,0,45,11.3,17,0,0,0,0,0,0,2,4.5,2.3,0.0%
159,2004,Reggie Newhouse (FA),1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
