Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
80,2018,Niles Paul (FA),10,13,98,9.8,22,1,0,1,-3,0,0,6,9.5,1.6,0.0%
77,2017,Niles Paul (FA),13,19,94,7.2,32,1,0,2,4,0,0,14,9.8,0.7,0.0%
95,2016,Niles Paul (FA),2,2,27,13.5,16,0,0,0,0,0,0,8,2.7,0.3,0.0%
23,2014,Niles Paul (FA),39,52,507,13.0,50,7,1,0,0,0,1,16,54.7,3.4,0.0%
87,2013,Niles Paul (FA),4,8,51,12.8,25,1,0,0,0,0,0,15,5.1,0.3,0.0%
52,2012,Niles Paul (FA),8,15,152,19.0,37,5,1,1,-1,0,0,16,21.1,1.3,0.0%
89,2011,Niles Paul (FA),2,5,25,12.5,14,0,0,1,7,0,0,13,3.2,0.2,0.0%
