Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
152,2006,Quincy Wilson (FA),2,2,1.0,5,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
