Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
154,2005,Rod Smart (FA),3,6,2.0,6,0,0,0,0,0,0,0,0,12,0.6,0.1,0.0%
160,2004,Rod Smart (FA),3,4,1.3,3,0,0,1,0,5,5.0,0,0,3,0.9,0.3,0.0%
132,2003,Rod Smart (FA),20,49,2.5,6,0,0,3,3,11,3.7,0,1,16,4.0,0.3,0.0%
148,2002,Rod Smart (FA),1,2,2.0,2,0,0,0,0,0,0,0,0,14,0.2,0.0,0.0%
