Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
79,2019,Chad Kelly (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
73,2018,Chad Kelly (FA),0,0,0,0,0,0,0,0,1,-1,0,0,1,-0.1,-0.1,0.0%
