Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
194,2019,Cameron Artis-Payne (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
97,2018,Cameron Artis-Payne (FA),19,69,3.6,15,0,1,3,4,15,5.0,0,0,9,14.4,1.6,0.0%
97,2017,Cameron Artis-Payne (FA),18,95,5.3,43,1,1,1,1,2,2.0,0,0,13,15.7,1.2,0.0%
82,2016,Cameron Artis-Payne (FA),36,144,4.0,14,0,2,1,1,11,11.0,0,0,3,27.5,9.2,0.0%
84,2015,Cameron Artis-Payne (FA),45,183,4.1,31,2,1,5,5,58,11.6,0,0,7,30.1,4.3,0.0%
