Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
56,2011,Richard Bartel (FA),10,22,45.5,86,3.9,1,1,1,1,9,0,0,2,6.4,3.2,0.0%
61,2010,Richard Bartel (FA),16,28,57.1,150,5.4,0,1,2,0,0,0,0,1,4.0,4.0,0.0%
