Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
103,2007,Troy Walters (FA),5,0,62,12.4,21,0,1,0,0,0,0,8,12.2,1.5,0.0%
94,2006,Troy Walters (FA),23,0,209,9.1,26,0,2,0,0,0,0,15,32.9,2.2,0.0%
95,2005,Troy Walters (FA),14,0,152,10.9,39,0,3,0,0,0,0,15,33.2,2.2,0.0%
158,2004,Troy Walters (FA),1,1,5,5.0,5,0,0,0,0,0,0,5,0.5,0.1,0.0%
72,2003,Troy Walters (FA),36,52,456,12.7,46,0,3,1,6,0,0,13,64.2,4.9,0.0%
115,2002,Troy Walters (FA),18,25,207,11.5,27,0,0,2,33,0,3,16,18.0,1.1,0.0%
