Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
151,2014,Mike Brown (FA),7,15,88,12.6,17,0,0,0,0,0,1,5,6.8,1.4,0.0%
84,2013,Mike Brown (FA),32,56,446,13.9,43,6,2,0,0,0,1,11,54.6,5.0,0.0%
206,2012,Mike Brown (FA),0,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
