Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
39,2017,Tom Savage (FA),125,223,56.1,"1,412",6.3,5,6,21,4,2,0,7,8,50.7,6.3,0.0%
46,2016,Tom Savage (FA),46,73,63.0,461,6.3,0,0,5,6,12,0,1,3,17.6,5.9,0.0%
66,2014,Tom Savage (FA),10,19,52.6,127,6.7,0,1,1,6,-6,0,1,2,0.5,0.3,0.0%
