Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
60,2016,Matt McGloin (FA),8,15,53.3,50,3.3,0,0,0,3,-3,0,0,3,1.7,0.6,0.2%
56,2015,Matt McGloin (FA),23,32,71.9,142,4.4,2,1,2,0,0,0,1,2,9.7,4.9,0.2%
58,2014,Matt McGloin (FA),12,19,63.2,129,6.8,1,2,1,2,3,0,0,1,5.5,5.5,0.2%
39,2013,Matt McGloin (FA),118,211,55.9,"1,547",7.3,8,8,6,11,27,0,1,7,78.6,11.2,0.2%
