Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
99,2004,Garrison Hearst (FA),20,81,4.1,11,0,1,2,3,20,10.0,0,0,6,16.1,2.7,0.0%
30,2003,Garrison Hearst (FA),178,768,4.3,36,0,3,25,38,211,8.4,1,2,12,117.9,9.8,0.0%
19,2002,Garrison Hearst (FA),215,972,4.5,40,0,8,48,69,317,6.6,1,3,16,178.9,11.2,0.0%
