Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
66,2017,Eric Decker (FA),54,83,563,10.4,29,5,1,0,0,0,0,16,62.3,3.9,0.6%
111,2016,Eric Decker (FA),9,21,194,21.6,35,5,2,0,0,0,0,3,31.4,10.5,0.6%
10,2015,Eric Decker (FA),80,132,"1,027",12.8,35,16,12,0,0,0,1,15,172.7,11.5,0.6%
28,2014,Eric Decker (FA),74,115,962,13.0,74,12,5,0,0,0,0,15,126.2,8.4,0.6%
9,2013,Eric Decker (FA),87,136,"1,288",14.8,61,19,11,0,0,0,1,16,192.8,12.1,0.6%
7,2012,Eric Decker (FA),85,122,"1,064",12.5,55,11,13,0,0,0,0,16,184.4,11.5,0.6%
36,2011,Eric Decker (FA),44,97,612,13.9,56,0,8,1,1,0,1,16,107.3,6.7,0.6%
131,2010,Eric Decker (FA),6,8,106,17.7,38,0,1,0,0,0,1,14,14.6,1.0,0.6%
