Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
42,2020,Jonathan Brown (FA),1,2,50.0,31,0,0,1,0,0,1,1,1,4.0,4.0,0.0%
37,2016,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
39,2015,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
38,2014,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
35,2013,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
38,2012,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
