Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
171,2018,Thomas Rawls (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
90,2017,Thomas Rawls (FA),58,157,2.7,23,1,0,9,13,94,10.4,0,1,12,23.1,1.9,0.1%
57,2016,Thomas Rawls (FA),109,349,3.2,45,1,3,13,17,96,7.4,0,0,9,62.5,6.9,0.1%
28,2015,Thomas Rawls (FA),147,830,5.6,69,7,4,9,11,76,8.4,1,1,13,118.6,9.1,0.1%
