Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
94,2010,Tyrell Sutton (FA),13,71,5.5,32,0,0,12,12,70,5.8,0,0,8,14.1,1.8,0.0%
102,2009,Tyrell Sutton (FA),12,68,5.7,20,0,0,6,11,62,10.3,0,0,6,13.0,2.2,0.0%
