Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
69,2019,Brock Osweiler (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
38,2018,Brock Osweiler (FA),113,178,63.5,"1,247",7.0,6,4,17,8,21,0,1,7,68.0,9.7,0.0%
36,2017,Brock Osweiler (FA),96,172,55.8,"1,088",6.3,5,5,10,14,64,1,1,6,67.9,11.3,0.0%
28,2016,Brock Osweiler (FA),301,510,59.0,"2,957",5.8,15,16,27,30,131,2,1,15,167.9,11.2,0.0%
30,2015,Brock Osweiler (FA),170,275,61.8,"1,967",7.2,10,6,23,21,61,1,1,8,116.7,14.6,0.0%
56,2014,Brock Osweiler (FA),4,10,40.0,52,5.2,1,0,0,8,0,0,0,4,6.1,1.5,0.0%
53,2013,Brock Osweiler (FA),11,16,68.8,95,5.9,0,0,2,3,2,0,0,4,4.0,1.0,0.0%
66,2012,Brock Osweiler (FA),2,4,50.0,12,3.0,0,0,0,8,-13,0,0,5,-0.8,-0.2,0.0%
