Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
50,2011,A.J. Feeley (FA),53,97,54.6,548,5.6,1,2,10,3,4,0,2,4,18.2,4.6,0.0%
49,2006,A.J. Feeley (FA),26,38,68.4,342,9.0,3,0,1,1,3,0,0,2,25.9,13.0,0.0%
30,2004,A.J. Feeley (FA),191,356,53.7,"1,893",5.3,11,15,23,14,13,1,5,11,91.0,8.3,0.0%
42,2002,A.J. Feeley (FA),86,154,55.8,"1,011",6.6,6,5,7,12,6,0,1,6,53.0,8.8,0.0%
