Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
158,2018,Matt Dayes (FA),0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
131,2017,Matt Dayes (FA),5,13,2.6,4,0,0,4,5,29,7.3,0,0,16,4.2,0.3,0.0%
