Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
86,2009,Brad Hoover (FA),20,52,2.6,18,0,1,4,9,23,5.8,1,0,7,19.5,2.8,0.0%
129,2008,Brad Hoover (FA),6,7,1.2,3,0,0,4,2,21,5.3,0,0,8,2.8,0.4,0.0%
99,2007,Brad Hoover (FA),5,24,4.8,10,0,0,8,3,52,6.5,0,0,7,7.6,1.1,0.0%
80,2006,Brad Hoover (FA),22,73,3.3,17,0,1,20,0,122,6.1,0,0,15,25.5,1.7,0.0%
105,2005,Brad Hoover (FA),10,22,2.2,4,0,0,14,0,87,6.2,0,0,11,10.9,1.0,0.0%
60,2004,Brad Hoover (FA),68,246,3.6,16,0,0,21,29,161,7.7,2,0,14,52.7,3.8,0.0%
110,2003,Brad Hoover (FA),6,21,3.5,5,0,0,12,20,72,6.0,1,1,14,13.3,1.0,0.0%
63,2002,Brad Hoover (FA),31,129,4.2,11,0,0,17,30,187,11.0,2,1,16,41.6,2.6,0.0%
