Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
50,2003,Danny Kanell (FA),53,103,51.5,442,4.3,2,5,2,6,5,0,0,5,16.2,3.2,0.0%
