Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
286,2019,Leonte Carroo (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
142,2018,Leonte Carroo (FA),2,4,94,47.0,74,5,1,1,14,0,0,9,16.8,1.9,0.0%
164,2017,Leonte Carroo (FA),7,14,69,9.9,21,1,0,0,0,0,0,14,6.9,0.5,0.0%
152,2016,Leonte Carroo (FA),3,6,29,9.7,15,0,1,0,0,0,0,14,8.9,0.6,0.0%
