Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
75,2012,Montario Hardesty (FA),65,271,4.2,25,1,1,2,5,16,8.0,0,0,13,34.7,2.7,0.0%
74,2011,Montario Hardesty (FA),88,266,3.0,19,0,0,14,21,122,8.7,0,0,10,38.8,3.9,0.0%
