Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
92,2017,Eddie Lacy (FA),69,179,2.6,19,0,0,6,6,47,7.8,0,0,9,22.6,2.5,0.3%
71,2016,Eddie Lacy (FA),71,360,5.1,31,4,0,4,7,28,7.0,0,0,5,38.8,7.8,0.3%
25,2015,Eddie Lacy (FA),187,758,4.1,29,4,3,20,28,188,9.4,2,2,15,120.6,8.0,0.3%
6,2014,Eddie Lacy (FA),246,"1,139",4.6,44,8,9,42,55,427,10.2,4,2,16,230.6,14.4,0.3%
6,2013,Eddie Lacy (FA),284,"1,178",4.1,60,3,11,35,44,257,7.3,0,1,15,207.5,13.8,0.3%
