Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
28,2017,Orleans Darkwa (FA),171,751,4.4,75,6,5,19,28,116,6.1,0,0,15,118.7,7.9,0.0%
88,2016,Orleans Darkwa (FA),30,111,3.7,17,0,2,2,4,12,6.0,0,0,10,24.3,2.4,0.0%
95,2015,Orleans Darkwa (FA),36,153,4.3,17,0,1,3,5,31,10.3,0,0,16,24.4,1.5,0.0%
110,2014,Orleans Darkwa (FA),9,23,2.6,12,0,1,5,6,48,9.6,0,0,11,13.1,1.2,0.0%
