Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
9,2021,Jalen Hurts (PHI),265,432,61.3,"3,144",7.3,16,9,26,139,784,10,2,15,321.2,21.4,98.1%
35,2020,Jalen Hurts (PHI),77,148,52.0,"1,061",7.2,6,4,13,63,354,3,2,15,112.2,7.5,98.1%
