Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
61,2015,Ryan Lindley (FA),6,10,60.0,58,5.8,1,0,0,0,0,0,0,1,6.3,6.3,0.0%
47,2014,Ryan Lindley (FA),45,93,48.4,562,6.0,2,4,6,0,0,0,0,3,22.4,7.5,0.0%
46,2012,Ryan Lindley (FA),89,171,52.0,752,4.4,0,7,12,4,7,0,2,6,12.9,2.2,0.0%
