Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
144,2021,Patrick Laird (TB),1,4,4.0,4,0,0,3,3,17,5.7,0,0,3,2.1,0.7,0.0%
114,2020,Patrick Laird (TB),13,72,5.5,17,0,0,10,12,68,6.8,0,1,16,12.0,0.8,0.0%
67,2019,Patrick Laird (TB),62,168,2.7,18,0,1,23,30,204,8.9,0,0,15,45.2,3.0,0.0%
