Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
127,2014,Will Ta'ufo'ou (FA),0,0,0,0,0,0,7,8,81,11.6,0,0,16,8.1,0.5,0.0%
129,2013,Will Ta'ufo'ou (FA),1,1,1.0,1,0,0,10,15,40,4.0,0,0,16,4.1,0.3,0.0%
158,2012,Will Ta'ufo'ou (FA),0,0,0,0,0,0,1,1,5,5.0,0,0,6,0.5,0.1,0.0%
