Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
169,2013,Skye Dawson (FA),2,7,12,6.0,9,0,0,2,15,0,0,7,2.7,0.4,0.0%
