Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
51,2003,Neil O'Donnell (FA),18,27,66.7,232,8.6,2,1,0,1,-1,0,0,1,15.2,15.2,0.0%
67,2002,Neil O'Donnell (FA),3,5,60.0,24,4.8,0,0,0,3,-3,0,0,2,0.6,0.3,0.0%
