Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
81,2021,Zach Pascal (PHI),38,69,384,10.1,41,9,3,2,21,0,1,16,56.5,3.5,0.2%
54,2020,Zach Pascal (PHI),44,71,629,14.3,42,16,5,0,0,0,0,16,92.9,5.8,0.2%
48,2019,Zach Pascal (PHI),41,72,607,14.8,37,14,5,2,16,0,0,16,94.3,5.9,0.2%
99,2018,Zach Pascal (PHI),27,46,268,9.9,28,1,2,2,10,0,0,16,39.8,2.5,0.2%
