Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
50,2008,Quinn Gray (FA),7,8,87.5,76,9.5,1,0,0,1,27,0,0,1,9.7,9.7,0.0%
47,2007,Quinn Gray (FA),36,73,49.3,510,7.0,3,5,6,9,13,0,0,4,23.7,5.9,0.0%
51,2006,Quinn Gray (FA),13,22,59.1,166,7.5,0,0,1,2,26,2,0,1,21.2,21.2,0.0%
57,2005,Quinn Gray (FA),8,14,57.1,100,7.1,2,0,1,3,1,0,0,1,12.1,12.1,0.0%
