Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
153,2004,Vick King (FA),4,9,2.3,3,0,0,1,2,8,8.0,0,0,2,1.7,0.9,0.0%
