Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
35,2018,Doug Martin (FA),172,723,4.2,29,2,4,18,24,116,6.4,0,3,16,101.9,6.4,0.0%
56,2017,Doug Martin (FA),138,406,2.9,27,1,3,9,18,84,9.3,0,1,11,67.0,6.1,0.0%
52,2016,Doug Martin (FA),144,421,2.9,17,0,3,14,16,134,9.6,0,1,8,71.5,8.9,0.0%
3,2015,Doug Martin (FA),288,"1,402",4.9,84,14,6,33,44,271,8.2,1,5,16,199.3,12.5,0.0%
48,2014,Doug Martin (FA),134,494,3.7,63,2,2,13,20,64,4.9,0,0,11,67.8,6.2,0.0%
57,2013,Doug Martin (FA),127,456,3.6,28,2,1,12,24,66,5.5,0,1,6,56.2,9.4,0.0%
2,2012,Doug Martin (FA),319,"1,454",4.6,70,11,11,49,70,472,9.6,1,1,16,262.6,16.4,0.0%
