Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
116,2019,Tra Carson (FA),18,48,2.7,12,0,0,4,4,18,4.5,0,0,4,6.6,1.7,0.0%
160,2018,Tra Carson (FA),0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
