Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
50,2013,Andre Brown (FA),139,492,3.5,23,1,3,20,29,103,5.2,0,3,8,73.5,9.2,0.0%
31,2012,Andre Brown (FA),73,385,5.3,31,3,8,12,17,86,7.2,0,0,10,97.1,9.7,0.0%
165,2010,Andre Brown (FA),2,-1,-0.5,0,0,0,0,0,0,0,0,0,4,-0.1,-0.0,0.0%
