Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
169,2017,Lawrence Thomas (FA),2,1,0.5,1,0,0,6,7,43,7.2,0,0,14,0.0,0.0,0.0%
173,2016,Lawrence Thomas (FA),0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
