Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
62,2008,Marques Tuiasosopo (FA),1,2,50.0,4,2.0,0,0,2,2,11,0,0,2,1.3,0.7,0.0%
59,2006,Marques Tuiasosopo (FA),6,13,46.2,68,5.2,1,2,0,4,29,0,0,2,5.6,2.8,0.0%
65,2005,Marques Tuiasosopo (FA),14,26,53.8,124,4.8,1,2,6,2,19,0,0,1,6.9,6.9,0.0%
56,2003,Marques Tuiasosopo (FA),25,45,55.6,324,7.2,0,3,2,6,22,0,0,4,9.2,2.3,0.0%
73,2002,Marques Tuiasosopo (FA),0,0,0,0,0,0,0,0,2,-3,0,0,1,-0.3,-0.3,0.0%
