Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
104,2014,Robert Hughes (FA),7,11,1.6,5,0,0,8,12,140,17.5,0,0,16,15.1,0.9,0.0%
152,2013,Robert Hughes (FA),0,0,0,0,0,0,1,2,6,6.0,0,0,1,0.6,0.6,0.0%
153,2012,Robert Hughes (FA),1,5,5.0,5,0,0,1,1,3,3.0,0,0,5,0.8,0.2,0.0%
