Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
120,2015,Stedman Bailey (FA),12,25,182,15.2,68,3,1,0,0,0,0,8,24.2,3.0,0.0%
87,2014,Stedman Bailey (FA),30,46,435,14.5,38,6,1,1,13,0,0,14,50.8,3.6,0.0%
111,2013,Stedman Bailey (FA),17,25,226,13.3,28,2,0,2,33,1,0,16,31.9,2.0,0.0%
