Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
70,2017,Austin Davis (FA),0,0,0,0,0,0,0,0,1,-1,0,0,3,-0.1,-0.0,0.0%
52,2015,Austin Davis (FA),56,94,59.6,547,5.8,1,3,11,7,33,0,2,3,19.2,6.4,0.0%
30,2014,Austin Davis (FA),180,284,63.4,"2,001",7.0,12,9,29,16,36,0,3,10,107.6,10.8,0.0%
