Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
48,2011,Tyler Palko (FA),80,134,59.7,796,5.9,2,7,11,5,15,0,1,6,25.4,4.2,0.0%
65,2010,Tyler Palko (FA),4,6,66.7,35,5.8,0,0,2,2,5,0,0,2,1.9,1.0,0.0%
