Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
48,2006,Chris Weinke (FA),56,96,58.3,625,6.5,2,4,10,4,16,0,0,3,26.6,8.9,0.0%
67,2005,Chris Weinke (FA),7,13,53.8,64,4.9,1,0,0,8,-5,0,0,3,6.1,2.0,0.0%
63,2002,Chris Weinke (FA),17,38,44.7,180,4.7,0,3,6,5,9,0,0,6,2.1,0.4,0.0%
