Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
59,2021,Sean Mannion (SEA),22,36,61.1,189,5.3,1,0,2,2,14,0,0,1,13.0,13.0,0.0%
63,2019,Sean Mannion (SEA),12,21,57.1,126,6.0,0,2,0,6,-5,0,1,3,0.5,0.2,0.0%
71,2018,Sean Mannion (SEA),2,3,66.7,23,7.7,0,0,0,7,-9,0,0,3,0.0,0.0,0.0%
57,2017,Sean Mannion (SEA),22,37,59.5,185,5.0,0,0,3,9,-2,0,1,5,5.3,1.1,0.0%
71,2016,Sean Mannion (SEA),3,6,50.0,19,3.2,0,1,0,1,-1,0,0,1,-1.3,-1.3,0.0%
65,2015,Sean Mannion (SEA),6,7,85.7,31,4.4,0,0,0,0,0,0,0,1,1.2,1.2,0.0%
