Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
121,2008,Kevin Jones (FA),14,38,2.7,16,0,0,2,0,5,2.5,0,0,6,4.3,0.7,0.0%
31,2007,Kevin Jones (FA),79,343,4.3,34,0,4,14,0,88,6.3,0,0,6,67.1,11.2,0.0%
23,2006,Kevin Jones (FA),181,689,3.8,52,0,6,61,0,520,8.5,2,0,12,168.9,14.1,0.0%
30,2005,Kevin Jones (FA),186,664,3.6,40,0,5,20,7,109,5.5,0,0,13,107.3,8.3,0.0%
21,2004,Kevin Jones (FA),241,"1,133",4.7,74,0,5,28,41,180,6.4,1,1,15,165.3,11.0,0.0%
