Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
61,2005,John Navarre (FA),14,24,58.3,174,7.3,1,1,4,0,0,0,0,1,9.0,9.0,0.0%
65,2004,John Navarre (FA),18,40,45.0,168,4.2,1,4,1,0,0,0,0,1,2.7,2.7,0.0%
