Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
126,2021,Codey McElroy (FA),0,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
98,2019,Codey McElroy (FA),1,1,30,30.0,30,2,0,0,0,0,0,1,3.0,3.0,0.0%
