Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
63,2003,Rob Johnson (FA),11,20,55.0,93,4.7,0,1,4,3,21,0,0,3,3.9,1.3,0.0%
50,2002,Rob Johnson (FA),57,88,64.8,536,6.1,1,2,19,14,73,0,2,6,24.8,4.1,0.0%
