Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
2,2021,Austin Ekeler (LAC),206,911,4.4,28,3,12,70,94,647,9.2,8,3,16,273.8,17.1,100.0%
35,2020,Austin Ekeler (LAC),116,530,4.6,27,2,1,54,65,403,7.5,2,0,10,111.3,11.1,100.0%
7,2019,Austin Ekeler (LAC),132,557,4.2,35,5,3,92,108,993,10.8,8,2,16,217.0,13.6,100.0%
27,2018,Austin Ekeler (LAC),106,554,5.2,41,7,3,39,53,404,10.4,3,1,14,129.8,9.3,100.0%
47,2017,Austin Ekeler (LAC),47,260,5.5,35,3,2,27,35,279,10.3,3,2,16,79.9,5.0,100.0%
