Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
128,2006,Clarence Moore (FA),2,0,1,0.5,4,0,1,0,0,0,0,1,6.1,6.1,0.0%
141,2005,Clarence Moore (FA),3,0,59,19.7,24,0,0,0,0,0,0,3,5.9,2.0,0.0%
72,2004,Clarence Moore (FA),24,58,293,12.2,52,0,4,0,0,0,0,14,55.3,4.0,0.0%
