Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
39,2012,Danario Alexander (FA),37,62,658,17.8,80,9,7,0,0,0,0,10,107.8,10.8,0.0%
78,2011,Danario Alexander (FA),26,60,431,16.6,68,0,2,0,0,0,0,10,55.1,5.5,0.0%
97,2010,Danario Alexander (FA),20,37,306,15.3,46,0,1,0,0,0,0,8,36.6,4.6,0.0%
