Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
17,2004,Steve Christie (FA),22,28,78.6,53,0,0,0,0,0,33,33,16,33.0,2.1,0.0%
13,2003,Steve Christie (FA),15,20,75.0,51,0,0,0,0,0,36,36,16,36.0,2.3,0.0%
15,2002,Steve Christie (FA),18,26,69.2,53,0,0,0,0,0,35,35,16,35.0,2.2,0.0%
