Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
36,2012,Justin Medlock (FA),7,10,70.0,45,0,0,0,0,0,23,23,10,23.0,2.3,0.0%
39,2007,Justin Medlock (FA),1,2,50.0,27,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
