Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
131,2005,Jonathan Smith (FA),5,0,56,11.2,19,0,1,1,1,0,0,5,11.7,2.3,0.0%
141,2004,Jonathan Smith (FA),3,6,21,7.0,11,0,0,2,11,0,0,9,3.2,0.4,0.0%
