Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
28,2021,Sam Darnold (CAR),243,406,59.9,"2,527",6.2,9,13,35,48,222,5,4,12,170.5,14.2,0.6%
30,2020,Sam Darnold (CAR),217,364,59.6,"2,208",6.1,9,11,35,37,217,2,2,12,145.0,12.1,0.6%
27,2019,Sam Darnold (CAR),273,441,61.9,"3,024",6.9,19,13,33,33,62,2,3,13,202.1,15.5,0.6%
27,2018,Sam Darnold (CAR),239,414,57.7,"2,865",6.9,17,15,30,44,138,1,2,13,168.4,13.0,0.6%
