Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
33,2016,Tim Hightower (FA),133,548,4.1,30,4,4,22,26,200,9.1,1,0,16,104.8,6.6,0.0%
54,2015,Tim Hightower (FA),96,375,3.9,26,1,4,12,13,129,10.8,0,0,8,74.4,9.3,0.0%
61,2011,Tim Hightower (FA),84,321,3.8,22,0,1,10,15,78,7.8,1,0,5,51.9,10.4,0.0%
34,2010,Tim Hightower (FA),153,736,4.8,80,0,5,21,42,136,6.5,0,4,16,109.2,6.8,0.0%
26,2009,Tim Hightower (FA),143,598,4.2,50,0,8,63,80,428,6.8,0,4,16,142.6,8.9,0.0%
27,2008,Tim Hightower (FA),143,399,2.8,30,0,10,34,3,237,7.0,0,0,16,123.6,7.7,0.0%
