Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
59,2012,Kevin Boss (FA),3,3,65,21.7,29,2,1,0,0,0,0,2,12.5,6.3,0.0%
30,2011,Kevin Boss (FA),28,40,368,13.1,35,0,3,0,0,0,0,12,54.8,4.6,0.0%
17,2010,Kevin Boss (FA),35,70,531,15.2,54,0,5,0,0,0,1,15,81.1,5.4,0.0%
15,2009,Kevin Boss (FA),42,69,567,13.5,35,0,5,1,16,0,0,15,88.3,5.9,0.0%
15,2008,Kevin Boss (FA),30,0,333,11.1,28,0,5,0,0,0,0,11,63.3,5.8,0.0%
