Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
69,2010,Chad Pennington (FA),1,2,50.0,19,9.5,0,0,0,0,0,0,0,1,0.8,0.8,0.0%
52,2009,Chad Pennington (FA),51,74,68.9,413,5.6,1,2,6,3,7,0,2,3,13.2,4.4,0.0%
14,2008,Chad Pennington (FA),268,393,68.2,"3,064",7.8,17,6,18,29,56,1,1,13,188.1,14.5,0.0%
19,2007,Chad Pennington (FA),128,190,67.4,"1,317",6.9,9,7,15,17,23,1,0,7,85.0,12.1,0.0%
15,2006,Chad Pennington (FA),313,485,64.5,"3,352",6.9,17,16,30,35,109,0,0,16,181.7,11.4,0.0%
51,2005,Chad Pennington (FA),49,83,59.0,530,6.4,2,3,9,6,27,0,0,3,25.9,8.6,0.0%
19,2004,Chad Pennington (FA),242,370,65.4,"2,673",7.2,16,9,18,34,126,1,2,13,167.6,12.9,0.0%
24,2003,Chad Pennington (FA),189,297,63.6,"2,139",7.2,13,12,25,21,42,2,2,10,127.8,12.8,0.0%
13,2002,Chad Pennington (FA),275,399,68.9,"3,120",7.8,22,6,22,29,49,2,1,15,217.8,14.5,0.0%
