Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
208,2021,Derek Fine (HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
