Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
75,2008,Michael Pittman (FA),53,240,4.5,20,0,0,7,0,59,8.4,0,0,4,29.9,7.5,0.0%
67,2007,Michael Pittman (FA),35,169,4.8,29,0,0,11,2,94,8.5,0,0,5,26.3,5.3,0.0%
47,2006,Michael Pittman (FA),50,245,4.9,32,0,1,47,0,405,8.6,0,0,16,71.0,4.4,0.0%
41,2005,Michael Pittman (FA),70,436,6.2,64,0,1,36,4,300,8.3,1,0,15,85.6,5.7,0.0%
17,2004,Michael Pittman (FA),219,926,4.2,78,0,7,41,65,391,9.5,3,6,13,179.7,13.8,0.0%
23,2003,Michael Pittman (FA),187,751,4.0,17,0,0,75,120,597,8.0,2,1,16,144.8,9.1,0.0%
32,2002,Michael Pittman (FA),204,718,3.5,21,0,1,59,86,477,8.1,0,2,16,121.5,7.6,0.0%
