Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
102,2015,Zac Stacy (FA),31,89,2.9,18,0,1,9,12,65,7.2,0,0,8,21.4,2.7,0.0%
73,2014,Zac Stacy (FA),76,293,3.9,16,0,1,18,23,152,8.4,0,2,13,46.5,3.6,0.0%
18,2013,Zac Stacy (FA),250,973,3.9,40,5,7,26,35,141,5.4,1,1,14,157.4,11.2,0.0%
